"id","parent_id:id","name"
"of_naf_77_35Z","of_naf_77_35","[77.35Z] Location et location-bail de matériels de transport aérien"
"of_naf_77_39Z","of_naf_77_39","[77.39Z] Location et location-bail d'autres machines, équipements et biens matériels n.c.a."
"of_naf_77_40Z","of_naf_77_40","[77.40Z] Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright"
"of_naf_78_10Z","of_naf_78_10","[78.10Z] Activités des agences de placement de main-d'œuvre"
"of_naf_78_20Z","of_naf_78_20","[78.20Z] Activités des agences de travail temporaire"
"of_naf_78_30Z","of_naf_78_30","[78.30Z] Autre mise à disposition de ressources humaines"
"of_naf_79_11Z","of_naf_79_11","[79.11Z] Activités des agences de voyage"
"of_naf_79_12Z","of_naf_79_12","[79.12Z] Activités des voyagistes"
"of_naf_79_90Z","of_naf_79_90","[79.90Z] Autres services de réservation et activités connexes"
"of_naf_80_10Z","of_naf_80_10","[80.10Z] Activités de sécurité privée"
"of_naf_80_20Z","of_naf_80_20","[80.20Z] Activités liées aux systèmes de sécurité"
"of_naf_80_30Z","of_naf_80_30","[80.30Z] Activités d'enquête"
"of_naf_81_10Z","of_naf_81_10","[81.10Z] Activités combinées de soutien lié aux bâtiments"
"of_naf_81_21Z","of_naf_81_21","[81.21Z] Nettoyage courant des bâtiments"
"of_naf_81_22Z","of_naf_81_22","[81.22Z] Autres activités de nettoyage des bâtiments et nettoyage industriel"
"of_naf_81_29A","of_naf_81_29","[81.29A] Désinfection, désinsectisation, dératisation"
"of_naf_81_29B","of_naf_81_29","[81.29B] Autres activités de nettoyage n.c.a."
"of_naf_81_30Z","of_naf_81_30","[81.30Z] Services d'aménagement paysager"
"of_naf_82_11Z","of_naf_82_11","[82.11Z] Services administratifs combinés de bureau"
"of_naf_82_19Z","of_naf_82_19","[82.19Z] Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau"
"of_naf_82_20Z","of_naf_82_20","[82.20Z] Activités de centres d'appels"
"of_naf_82_30Z","of_naf_82_30","[82.30Z] Organisation de foires, salons professionnels et congrès"
"of_naf_82_91Z","of_naf_82_91","[82.91Z] Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle"
"of_naf_82_92Z","of_naf_82_92","[82.92Z] Activités de conditionnement"
"of_naf_82_99Z","of_naf_82_99","[82.99Z] Autres activités de soutien aux entreprises n.c.a."
"of_naf_84_11Z","of_naf_84_11","[84.11Z] Administration publique générale"
"of_naf_84_12Z","of_naf_84_12","[84.12Z] Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale"
"of_naf_84_13Z","of_naf_84_13","[84.13Z] Administration publique (tutelle) des activités économiques"
"of_naf_84_21Z","of_naf_84_21","[84.21Z] Affaires étrangères"
"of_naf_84_22Z","of_naf_84_22","[84.22Z] Défense"
"of_naf_84_23Z","of_naf_84_23","[84.23Z] Justice"
"of_naf_84_24Z","of_naf_84_24","[84.24Z] Activités d'ordre public et de sécurité"
"of_naf_84_25Z","of_naf_84_25","[84.25Z] Services du feu et de secours"
"of_naf_84_30A","of_naf_84_30","[84.30A] Activités générales de sécurité sociale"
"of_naf_84_30B","of_naf_84_30","[84.30B] Gestion des retraites complémentaires"
"of_naf_84_30C","of_naf_84_30","[84.30C] Distribution sociale de revenus"
"of_naf_85_10Z","of_naf_85_10","[85.10Z] Enseignement pré-primaire"
"of_naf_85_20Z","of_naf_85_20","[85.20Z] Enseignement primaire"
"of_naf_85_31Z","of_naf_85_31","[85.31Z] Enseignement secondaire général"
"of_naf_85_32Z","of_naf_85_32","[85.32Z] Enseignement secondaire technique ou professionnel"
"of_naf_85_41Z","of_naf_85_41","[85.41Z] Enseignement post-secondaire non supérieur"
"of_naf_85_42Z","of_naf_85_42","[85.42Z] Enseignement supérieur"
"of_naf_85_51Z","of_naf_85_51","[85.51Z] Enseignement de disciplines sportives et d'activités de loisirs"
"of_naf_85_52Z","of_naf_85_52","[85.52Z] Enseignement culturel"
"of_naf_85_53Z","of_naf_85_53","[85.53Z] Enseignement de la conduite"
"of_naf_85_59A","of_naf_85_59","[85.59A] Formation continue d'adultes"
"of_naf_85_59B","of_naf_85_59","[85.59B] Autres enseignements"
"of_naf_85_60Z","of_naf_85_60","[85.60Z] Activités de soutien à l'enseignement"
"of_naf_86_10Z","of_naf_86_10","[86.10Z] Activités hospitalières"
"of_naf_86_21Z","of_naf_86_21","[86.21Z] Activité des médecins généralistes"
"of_naf_86_22A","of_naf_86_22","[86.22A] Activités de radiodiagnostic et de radiothérapie"
"of_naf_86_22B","of_naf_86_22","[86.22B] Activités chirurgicales"
"of_naf_86_22C","of_naf_86_22","[86.22C] Autres activités des médecins spécialistes"
"of_naf_86_23Z","of_naf_86_23","[86.23Z] Pratique dentaire"
"of_naf_86_90A","of_naf_86_90","[86.90A] Ambulances"
"of_naf_86_90B","of_naf_86_90","[86.90B] Laboratoires d'analyses médicales"
"of_naf_86_90C","of_naf_86_90","[86.90C] Centres de collecte et banques d'organes"
"of_naf_86_90D","of_naf_86_90","[86.90D] Activités des infirmiers et des sages-femmes"
"of_naf_86_90E","of_naf_86_90","[86.90E] Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues"
"of_naf_86_90F","of_naf_86_90","[86.90F] Activités de santé humaine non classées ailleurs"
"of_naf_87_10A","of_naf_87_10","[87.10A] Hébergement médicalisé pour personnes âgées"
"of_naf_87_10B","of_naf_87_10","[87.10B] Hébergement médicalisé pour enfants handicapés"
"of_naf_87_10C","of_naf_87_10","[87.10C] Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé"
"of_naf_87_20A","of_naf_87_20","[87.20A] Hébergement social pour handicapés mentaux et malades mentaux"
"of_naf_87_20B","of_naf_87_20","[87.20B] Hébergement social pour toxicomanes"
"of_naf_87_30A","of_naf_87_30","[87.30A] Hébergement social pour personnes âgées"
"of_naf_87_30B","of_naf_87_30","[87.30B] Hébergement social pour handicapés physiques"
"of_naf_87_90A","of_naf_87_90","[87.90A] Hébergement social pour enfants en difficultés"
"of_naf_87_90B","of_naf_87_90","[87.90B] Hébergement social pour adultes et familles en difficultés et autre hébergement social"
"of_naf_88_10A","of_naf_88_10","[88.10A] Aide à domicile"
"of_naf_88_10B","of_naf_88_10","[88.10B] Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées"
"of_naf_88_10C","of_naf_88_10","[88.10C] Aide par le travail"
"of_naf_88_91A","of_naf_88_91","[88.91A] Accueil de jeunes enfants"
"of_naf_88_91B","of_naf_88_91","[88.91B] Accueil ou accompagnement sans hébergement d'enfants handicapés"
"of_naf_88_99A","of_naf_88_99","[88.99A] Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents"
"of_naf_88_99B","of_naf_88_99","[88.99B] Action sociale sans hébergement n.c.a."
"of_naf_90_01Z","of_naf_90_01","[90.01Z] Arts du spectacle vivant"
"of_naf_90_02Z","of_naf_90_02","[90.02Z] Activités de soutien au spectacle vivant"
"of_naf_90_03A","of_naf_90_03","[90.03A] Création artistique relevant des arts plastiques"
"of_naf_90_03B","of_naf_90_03","[90.03B] Autre création artistique"
"of_naf_90_04Z","of_naf_90_04","[90.04Z] Gestion de salles de spectacles"
"of_naf_91_01Z","of_naf_91_01","[91.01Z] Gestion des bibliothèques et des archives"
"of_naf_91_02Z","of_naf_91_02","[91.02Z] Gestion des musées"
"of_naf_91_03Z","of_naf_91_03","[91.03Z] Gestion des sites et monuments historiques et des attractions touristiques similaires"
"of_naf_91_04Z","of_naf_91_04","[91.04Z] Gestion des jardins botaniques et zoologiques et des réserves naturelles"
"of_naf_92_00Z","of_naf_92_00","[92.00Z] Organisation de jeux de hasard et d'argent"
"of_naf_93_11Z","of_naf_93_11","[93.11Z] Gestion d'installations sportives"
"of_naf_93_12Z","of_naf_93_12","[93.12Z] Activités de clubs de sports"
"of_naf_93_13Z","of_naf_93_13","[93.13Z] Activités des centres de culture physique"
"of_naf_93_19Z","of_naf_93_19","[93.19Z] Autres activités liées au sport"
"of_naf_93_21Z","of_naf_93_21","[93.21Z] Activités des parcs d'attractions et parcs à thèmes"
"of_naf_93_29Z","of_naf_93_29","[93.29Z] Autres activités récréatives et de loisirs"
"of_naf_94_11Z","of_naf_94_11","[94.11Z] Activités des organisations patronales et consulaires"
"of_naf_94_12Z","of_naf_94_12","[94.12Z] Activités des organisations professionnelles"
"of_naf_94_20Z","of_naf_94_20","[94.20Z] Activités des syndicats de salariés"
"of_naf_94_91Z","of_naf_94_91","[94.91Z] Activités des organisations religieuses"
"of_naf_94_92Z","of_naf_94_92","[94.92Z] Activités des organisations politiques"
"of_naf_94_99Z","of_naf_94_99","[94.99Z] Autres organisations fonctionnant par adhésion volontaire"
"of_naf_95_11Z","of_naf_95_11","[95.11Z] Réparation d'ordinateurs et d'équipements périphériques"
"of_naf_95_12Z","of_naf_95_12","[95.12Z] Réparation d'équipements de communication"
"of_naf_95_21Z","of_naf_95_21","[95.21Z] Réparation de produits électroniques grand public"
"of_naf_95_22Z","of_naf_95_22","[95.22Z] Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin"
"of_naf_95_23Z","of_naf_95_23","[95.23Z] Réparation de chaussures et d'articles en cuir"
"of_naf_95_24Z","of_naf_95_24","[95.24Z] Réparation de meubles et d'équipements du foyer"
"of_naf_95_25Z","of_naf_95_25","[95.25Z] Réparation d'articles d'horlogerie et de bijouterie"
"of_naf_95_29Z","of_naf_95_29","[95.29Z] Réparation d'autres biens personnels et domestiques"
"of_naf_96_01A","of_naf_96_01","[96.01A] Blanchisserie-teinturerie de gros"
"of_naf_96_01B","of_naf_96_01","[96.01B] Blanchisserie-teinturerie de détail"
"of_naf_96_02A","of_naf_96_02","[96.02A] Coiffure"
"of_naf_96_02B","of_naf_96_02","[96.02B] Soins de beauté"
"of_naf_96_03Z","of_naf_96_03","[96.03Z] Services funéraires"
"of_naf_96_04Z","of_naf_96_04","[96.04Z] Entretien corporel"
"of_naf_96_09Z","of_naf_96_09","[96.09Z] Autres services personnels n.c.a."
"of_naf_97_00Z","of_naf_97_00","[97.00Z] Activités des ménages en tant qu'employeurs de personnel domestique"
"of_naf_98_10Z","of_naf_98_10","[98.10Z] Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre"
"of_naf_98_20Z","of_naf_98_20","[98.20Z] Activités indifférenciées des ménages en tant que producteurs de services pour usage propre"
"of_naf_99_00Z","of_naf_99_00","[99.00Z] Activités des organisations et organismes extraterritoriaux"
